id,title,phase,status,active,sources
0.2,Initialize new Git repository and first commit,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
3.1,Keys loader + sanity checks,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
7.10,LAN bind + watchdog,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
7.6,LLM provider adapter (stub→API by config),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.7,Lessons loop and schema modification process,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
5.3.a,List & open summaries,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
2.2,"Load project metadata (paths, plan path) from simple YAML",R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
1.5.a,Loads chat.openai.com (manual login),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
6.2,Local Exec Bridge (LEB) service for local run & safe patch apply,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
7.2,MVP Smoke Test tool,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.12,MVP alignment checkpoint,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
7.0,MVP v0.1 Sprint,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.6.b,Manual log to YAML works,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
5.3,Memory viewer in Plan tab (read-only first),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
PAL-103,Minimal desktop launcher (tray/window),R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
1.10.a,Minimal structured prompt wrapper,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.1,"Model & Mode UI (OpenAI-only now): provider lock, model dropdown from ai_models",R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
4.1.1,Model probe matrix (parallel): ping status per model; summarize failures for parallel fixes,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
7.1.a,No full-document storage,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
PAL-011,Offline-safe idea capture -> promote-to-task flow,R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
6.3.a,One-click local test; red/green badge,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.4.a,One-line UI summary + detailed log file,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.2.b,OpenAI-only gate via UI toggle,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.8,Optional pricing overrides file,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
9.11,Outbound prompt contractor v2,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
PAL-101,PAL-Web FastAPI + WS endpoints,R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
9.1.a,PR template with Feature-ID and checklist,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
7.8,"PWA Diagnostics v2 (secure, token prompt, buttons)",R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml
6.5.a,Parse diff → per-file expected SHA → safe replace,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.5g,Parser deferred attach (agent actions + parser v1.1),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.6.a,Paste from clipboard works,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.1.3b,Path normalization + cwd-agnostic execution across runner/probe,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
3.7.b,Per-run logs logs/tool_run_*.log,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
2.1.a,Persist last project choice,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.1.b,Persist selection in project_session.yaml,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Persistent Assistant Lite,Persistent Assistant Lite,R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
5.1,Persistent memory (summarize interactions → memory store),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
Phase 0: Foundation Setup,Phase 0: Foundation Setup,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 1: MVP Interface Foundations,Phase 1: MVP Interface Foundations,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 2: Project Context + Selection,Phase 2: Project Context + Selection,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 3: Model Catalogue & Providers,Phase 3: Model Catalogue & Providers,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 4: OpenAI-first API Send Path,Phase 4: OpenAI-first API Send Path,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 5: Memory & Persistence,Phase 5: Memory & Persistence,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 6: Orchestration Roles & Local Execution,Phase 6: Orchestration Roles & Local Execution,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 7: Research & Registry (Enable later),Phase 7: Research & Registry (Enable later),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 8: Agentic Automation (Non-code chores),Phase 8: Agentic Automation (Non-code chores),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
Phase 9: Repo-aware PR Flow,Phase 9: Repo-aware PR Flow,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
7.5,Phone approvals + diagnostics,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
7.8,Phone approvals E2E hook,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
PAL-13D,Phone auth + unified launcher,R1,todo,False,C:/_Repos/PersistentAssistant/master_project_tracker.yaml; C:/_Repos/PersistentAssistant/plans/roadmap/consolidated_roadmap.yaml
Phone authentication + unified launcher,Phone authentication + unified launcher,R1,pending,False,C:/_Repos/PersistentAssistant/pal_project_plan.yaml; C:/_Repos/PersistentAssistant/plans/roadmap/consolidated_roadmap.yaml
M0,Phone/Web Link Reliability (Unbreakable),R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
P2,Phone/Web UX & Workflow,R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
1.14,Plan controls (Advance / Rollback),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
9.5c,Plan counts + foldable tree,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
1.13,Plan tab (read-only) loads plan YAML and shows current,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
7.7,Preflight parser/runner,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml
7.10,"Preflight runner uplift (countdowns, bind assert)",R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.6,Probe models (ping) and mark health,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
2.1,Project selector at startup (multi-project support),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
2.3,Project switching entry point (menu),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
2.3.a,Project → Switch… menu opens selector and persists session,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
13.0,Project: BarSim,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
14.0,Project: Cooling Optimization,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
12.0,Project: Suspension Optimization,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
7.7,Promote server package,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
3.4,Provider docs + curated pricing/caps (override/scrape/baseline),R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
0.3.a,PyQt6 + PyQt6-WebEngine installed,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
PAL-050,Qt base shell integrating phone UI and logs,R1,todo,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
PAL-001,Quarantine legacy tree and create PAL skeleton,R1,pending,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
9.1,Recent panel,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.0R,Reflection Gate: verify existing GUI capability and handlers before any UI change,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
9.6-P0,Registry + Gate + Pack discipline,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
9.6-P3,Reply enforcement (assistant_reply_v2 director),R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
4.2.a,Reply → Response tab; errors → Tools status/log,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508191814.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
2.8.b,"Reports present: deep_inventory, deep_calls, docstring, imports, duplication",R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508230651.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260736.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3 - 202508260753.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.pre_normalized.yaml
5.2,Retrieve memory into prompt_formatter context window,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
4.4,Robust error surfacing (keys/quota/4xx/5xx) with succinct user summary,R1,complete,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
6.4.b,Run CI smoke (tests minimal) and upload logs,R1,pending,False,C:/_Repos/PersistentAssistant/project/plans/plan_texts_full.yaml; C:/_Repos/PersistentAssistant/project/plans/project_plan_v3.normalized.yaml
PAL-100,Scaffold release layout + symlinked 'current',R1,complete,False,C:/_Repos/PersistentAssistant/pal/plan/pal_project_plan.yaml
